Time	Position
5.904	0.277281
5.905	0.270294
5.906	0.263306
5.907	0.256318
5.908	0.249329
5.909	0.242339
5.91	0.235349
5.911	0.228358
5.912	0.221367
5.913	0.214375
5.914	0.207382
5.915	0.200389
5.916	0.193396
5.917	0.186402
5.918	0.179408
5.919	0.172413
5.92	0.165418
5.921	0.158423
5.922	0.151427
5.923	0.144431
5.924	0.137434
5.925	0.130437
5.926	0.12344
5.927	0.116442
5.928	0.109444
5.929	0.102446
5.93	0.095448
5.931	0.0884494
5.932	0.0814507
5.933	0.0744517
5.934	0.0674526
5.935	0.0604533
5.936	0.0534538
5.937	0.0464542
5.938	0.0394545
5.939	0.0324548
5.94	0.0254549
5.941	0.018455
5.942	0.011455
5.943	0.00445504
5.944	-0.00254497
5.945	-0.00954496
5.946	-0.0165449
5.947	-0.0235449
5.948	-0.0305447
5.949	-0.0375445
5.95	-0.0445443
5.951	-0.0515439
5.952	-0.0585434
5.953	-0.0655427
5.954	-0.0725419
5.955	-0.0795409
5.956	-0.0865397
5.957	-0.0935383
5.958	-0.100537
5.959	-0.107535
5.96	-0.114533
5.961	-0.12153
5.962	-0.128528
5.963	-0.135525
5.964	-0.142521
5.965	-0.149518
5.966	-0.156514
5.967	-0.163509
5.968	-0.170505
5.969	-0.177499
5.97	-0.184494
5.971	-0.191488
5.972	-0.198481
5.973	-0.205474
5.974	-0.212467
5.975	-0.219459
5.976	-0.22645
5.977	-0.233441
5.978	-0.240432
5.979	-0.247421
5.98	-0.254411
5.981	-0.261399
5.982	-0.268387
5.983	-0.275375
5.984	-0.282361
5.985	-0.289347
5.986	-0.296333
5.987	-0.303317
5.988	-0.310301
5.989	-0.317284
5.99	-0.324266
5.991	-0.331248
5.992	-0.338229
5.993	-0.345209
5.994	-0.352188
5.995	-0.359166
5.996	-0.366144
5.997	-0.37312
5.998	-0.380096
5.999	-0.38707
6	-0.394044
6.001	-0.401017
6.002	-0.407989
6.003	-0.41496
6.004	-0.421929
6.005	-0.428898
6.006	-0.435866
6.007	-0.442833
6.008	-0.449798
6.009	-0.456763
6.01	-0.463726
6.011	-0.470688
6.012	-0.47765
6.013	-0.484609
6.014	-0.491568
6.015	-0.498526
6.016	-0.505482
6.017	-0.512437
6.018	-0.519391
6.019	-0.526343
6.02	-0.533294
6.021	-0.540244
6.022	-0.547193
6.023	-0.55414
6.024	-0.561086
6.025	-0.56803
6.026	-0.574973
6.027	-0.581914
6.028	-0.588854
6.029	-0.595793
6.03	-0.60273
6.031	-0.609665
6.032	-0.616599
6.033	-0.623531
6.034	-0.630462
6.035	-0.637391
6.036	-0.644318
6.037	-0.651244
6.038	-0.658168
6.039	-0.66509
6.04	-0.672011
6.041	-0.678929
6.042	-0.685846
6.043	-0.692761
6.044	-0.699675
6.045	-0.706586
6.046	-0.713496
6.047	-0.720403
6.048	-0.727309
6.049	-0.734212
6.05	-0.741114
6.051	-0.748013
6.052	-0.754911
6.053	-0.761806
6.054	-0.768699
6.055	-0.77559
6.056	-0.782479
6.057	-0.789366
6.058	-0.79625
6.059	-0.803132
6.06	-0.810011
6.061	-0.816889
6.062	-0.823764
6.063	-0.830636
6.064	-0.837506
6.065	-0.844373
6.066	-0.851238
6.067	-0.858101
6.068	-0.86496
6.069	-0.871817
6.07	-0.878671
6.071	-0.885523
6.072	-0.892371
6.073	-0.899217
6.074	-0.90606
6.075	-0.9129
6.076	-0.919737
6.077	-0.926571
6.078	-0.933402
6.079	-0.94023
6.08	-0.947054
6.081	-0.953875
6.082	-0.960693
6.083	-0.967508
6.084	-0.974319
6.085	-0.981127
6.086	-0.987931
6.087	-0.994732
6.088	-1.00153
6.089	-1.00832
6.09	-1.01511
6.091	-1.0219
6.092	-1.02868
6.093	-1.03546
6.094	-1.04223
6.095	-1.049
6.096	-1.05577
6.097	-1.06253
6.098	-1.06928
6.099	-1.07604
6.1	-1.08278
6.101	-1.08953
6.102	-1.09627
6.103	-1.103
6.104	-1.10973
6.105	-1.11645
6.106	-1.12317
6.107	-1.12989
6.108	-1.13659
6.109	-1.1433
6.11	-1.15
6.111	-1.15669
6.112	-1.16337
6.113	-1.17006
6.114	-1.17673
6.115	-1.1834
6.116	-1.19006
6.117	-1.19672
6.118	-1.20337
6.119	-1.21001
6.12	-1.21665
6.121	-1.22328
6.122	-1.22991
6.123	-1.23652
6.124	-1.24313
6.125	-1.24973
6.126	-1.25633
6.127	-1.26292
6.128	-1.2695
6.129	-1.27607
6.13	-1.28263
6.131	-1.28919
6.132	-1.29573
6.133	-1.30227
6.134	-1.3088
6.135	-1.31532
6.136	-1.32183
6.137	-1.32833
6.138	-1.33483
6.139	-1.34131
6.14	-1.34778
6.141	-1.35424
6.142	-1.3607
6.143	-1.36714
6.144	-1.37357
6.145	-1.37999
6.146	-1.3864
6.147	-1.39279
6.148	-1.39918
6.149	-1.40555
6.15	-1.41191
6.151	-1.41826
6.152	-1.42459
6.153	-1.43091
6.154	-1.43722
6.155	-1.44351
6.156	-1.44979
6.157	-1.45606
6.158	-1.46231
6.159	-1.46855
6.16	-1.47477
6.161	-1.48097
6.162	-1.48716
6.163	-1.49333
6.164	-1.49949
6.165	-1.50563
6.166	-1.51175
6.167	-1.51785
6.168	-1.52393
6.169	-1.53
6.17	-1.53604
6.171	-1.54207
6.172	-1.54808
6.173	-1.55406
6.174	-1.56003
6.175	-1.56597
6.176	-1.57189
6.177	-1.57779
6.178	-1.58367
6.179	-1.58952
6.18	-1.59535
6.181	-1.60115
6.182	-1.60693
6.183	-1.61268
6.184	-1.61841
6.185	-1.62411
6.186	-1.62979
6.187	-1.63543
6.188	-1.64105
6.189	-1.64664
6.19	-1.65219
6.191	-1.65772
6.192	-1.66322
6.193	-1.66868
6.194	-1.67411
6.195	-1.67951
6.196	-1.68488
6.197	-1.69021
6.198	-1.6955
6.199	-1.70076
6.2	-1.70598
6.201	-1.71117
6.202	-1.71631
6.203	-1.72142
6.204	-1.72649
6.205	-1.73151
6.206	-1.7365
6.207	-1.74144
6.208	-1.74634
6.209	-1.75119
6.21	-1.756
6.211	-1.76076
6.212	-1.76548
6.213	-1.77015
6.214	-1.77476
6.215	-1.77933
6.216	-1.78385
6.217	-1.78832
6.218	-1.79274
6.219	-1.7971
6.22	-1.8014
6.221	-1.80566
6.222	-1.80985
6.223	-1.81399
6.224	-1.81807
6.225	-1.82209
6.226	-1.82605
6.227	-1.82994
6.228	-1.83378
6.229	-1.83755
6.23	-1.84126
6.231	-1.8449
6.232	-1.84848
6.233	-1.85198
6.234	-1.85542
6.235	-1.85879
6.236	-1.86209
6.237	-1.86532
6.238	-1.86848
6.239	-1.87156
6.24	-1.87456
6.241	-1.8775
6.242	-1.88035
6.243	-1.88313
6.244	-1.88583
6.245	-1.88845
6.246	-1.89099
6.247	-1.89345
6.248	-1.89583
6.249	-1.89812
6.25	-1.90033
6.251	-1.90246
6.252	-1.9045
6.253	-1.90646
6.254	-1.90833
6.255	-1.91011
6.256	-1.91181
6.257	-1.91341
6.258	-1.91493
6.259	-1.91636
6.26	-1.91769
6.261	-1.91894
6.262	-1.92009
6.263	-1.92115
6.264	-1.92212
6.265	-1.923
6.266	-1.92379
6.267	-1.92448
6.268	-1.92507
6.269	-1.92558
6.27	-1.92599
6.271	-1.9263
6.272	-1.92652
6.273	-1.92665
6.274	-1.92668
6.275	-1.92662
6.276	-1.92646
6.277	-1.92621
6.278	-1.92587
6.279	-1.92543
6.28	-1.92489
6.281	-1.92426
6.282	-1.92354
6.283	-1.92273
6.284	-1.92182
6.285	-1.92082
6.286	-1.91973
6.287	-1.91854
6.288	-1.91727
6.289	-1.9159
6.29	-1.91445
6.291	-1.9129
6.292	-1.91127
6.293	-1.90954
6.294	-1.90773
6.295	-1.90584
6.296	-1.90385
6.297	-1.90178
6.298	-1.89963
6.299	-1.89739
6.3	-1.89507
6.301	-1.89266
6.302	-1.89018
6.303	-1.88761
6.304	-1.88497
6.305	-1.88224
6.306	-1.87944
6.307	-1.87656
6.308	-1.8736
6.309	-1.87057
6.31	-1.86746
6.311	-1.86429
6.312	-1.86103
6.313	-1.85771
6.314	-1.85432
6.315	-1.85086
6.316	-1.84733
6.317	-1.84373
6.318	-1.84007
6.319	-1.83634
6.32	-1.83255
6.321	-1.82869
6.322	-1.82477
6.323	-1.82079
6.324	-1.81676
6.325	-1.81266
6.326	-1.8085
6.327	-1.80429
6.328	-1.80002
6.329	-1.79569
6.33	-1.79131
6.331	-1.78688
6.332	-1.7824
6.333	-1.77786
6.334	-1.77328
6.335	-1.76864
6.336	-1.76396
6.337	-1.75923
6.338	-1.75445
6.339	-1.74963
6.34	-1.74476
6.341	-1.73985
6.342	-1.73489
6.343	-1.72989
6.344	-1.72485
6.345	-1.71977
6.346	-1.71465
6.347	-1.7095
6.348	-1.7043
6.349	-1.69907
6.35	-1.69379
6.351	-1.68849
6.352	-1.68315
6.353	-1.67777
6.354	-1.67236
6.355	-1.66692
6.356	-1.66144
6.357	-1.65594
6.358	-1.6504
6.359	-1.64483
6.36	-1.63924
6.361	-1.63361
6.362	-1.62796
6.363	-1.62227
6.364	-1.61656
6.365	-1.61083
6.366	-1.60507
6.367	-1.59928
6.368	-1.59347
6.369	-1.58763
6.37	-1.58177
6.371	-1.57589
6.372	-1.56998
6.373	-1.56405
6.374	-1.5581
6.375	-1.55213
6.376	-1.54614
6.377	-1.54013
6.378	-1.53409
6.379	-1.52804
6.38	-1.52197
6.381	-1.51588
6.382	-1.50977
6.383	-1.50364
6.384	-1.4975
6.385	-1.49134
6.386	-1.48516
6.387	-1.47897
6.388	-1.47276
6.389	-1.46653
6.39	-1.46029
6.391	-1.45404
6.392	-1.44777
6.393	-1.44148
6.394	-1.43518
6.395	-1.42887
6.396	-1.42255
6.397	-1.41621
6.398	-1.40986
6.399	-1.40349
6.4	-1.39712
6.401	-1.39073
6.402	-1.38433
6.403	-1.37791
6.404	-1.37149
6.405	-1.36506
6.406	-1.35861
6.407	-1.35216
6.408	-1.34569
6.409	-1.33922
6.41	-1.33273
6.411	-1.32623
6.412	-1.31973
6.413	-1.31322
6.414	-1.30669
6.415	-1.30016
6.416	-1.29362
6.417	-1.28707
6.418	-1.28051
6.419	-1.27394
6.42	-1.26737
6.421	-1.26079
6.422	-1.2542
6.423	-1.2476
6.424	-1.241
6.425	-1.23439
6.426	-1.22777
6.427	-1.22114
6.428	-1.21451
6.429	-1.20787
6.43	-1.20122
6.431	-1.19457
6.432	-1.18791
6.433	-1.18125
6.434	-1.17457
6.435	-1.1679
6.436	-1.16121
6.437	-1.15453
6.438	-1.14783
6.439	-1.14113
6.44	-1.13443
6.441	-1.12772
6.442	-1.121
6.443	-1.11428
6.444	-1.10755
6.445	-1.10082
6.446	-1.09409
6.447	-1.08735
6.448	-1.0806
6.449	-1.07385
6.45	-1.0671
6.451	-1.06034
6.452	-1.05358
6.453	-1.04681
6.454	-1.04004
6.455	-1.03327
6.456	-1.02649
6.457	-1.01971
6.458	-1.01292
6.459	-1.00613
6.46	-0.999333
6.461	-0.992535
6.462	-0.985733
6.463	-0.978928
6.464	-0.972119
6.465	-0.965307
6.466	-0.958491
6.467	-0.951672
6.468	-0.944849
6.469	-0.938024
6.47	-0.931195
6.471	-0.924363
6.472	-0.917528
6.473	-0.910691
6.474	-0.90385
6.475	-0.897006
6.476	-0.890159
6.477	-0.883309
6.478	-0.876457
6.479	-0.869602
6.48	-0.862744
6.481	-0.855884
6.482	-0.849021
6.483	-0.842155
6.484	-0.835287
6.485	-0.828416
6.486	-0.821543
6.487	-0.814667
6.488	-0.807789
6.489	-0.800909
6.49	-0.794026
6.491	-0.787141
6.492	-0.780254
6.493	-0.773364
6.494	-0.766472
6.495	-0.759578
6.496	-0.752682
6.497	-0.745784
6.498	-0.738884
6.499	-0.731982
6.5	-0.725078
6.501	-0.718172
6.502	-0.711263
6.503	-0.704353
6.504	-0.697441
6.505	-0.690528
6.506	-0.683612
6.507	-0.676694
6.508	-0.669775
6.509	-0.662854
6.51	-0.655931
6.511	-0.649007
6.512	-0.64208
6.513	-0.635152
6.514	-0.628223
6.515	-0.621292
6.516	-0.614359
6.517	-0.607425
6.518	-0.600489
6.519	-0.593551
6.52	-0.586612
6.521	-0.579672
6.522	-0.57273
6.523	-0.565787
6.524	-0.558842
6.525	-0.551896
6.526	-0.544948
6.527	-0.537999
6.528	-0.531049
6.529	-0.524097
6.53	-0.517144
6.531	-0.51019
6.532	-0.503235
6.533	-0.496278
6.534	-0.48932
6.535	-0.482361
6.536	-0.475401
6.537	-0.468439
6.538	-0.461477
6.539	-0.454513
6.54	-0.447548
6.541	-0.440582
6.542	-0.433615
6.543	-0.426647
6.544	-0.419678
6.545	-0.412707
6.546	-0.405736
6.547	-0.398764
6.548	-0.391791
6.549	-0.384817
6.55	-0.377842
6.551	-0.370866
6.552	-0.363889
6.553	-0.356912
6.554	-0.349933
6.555	-0.342954
6.556	-0.335973
6.557	-0.328992
6.558	-0.322011
6.559	-0.315028
6.56	-0.308045
6.561	-0.301061
6.562	-0.294076
6.563	-0.28709
6.564	-0.280104
6.565	-0.273117
6.566	-0.26613
6.567	-0.259141
6.568	-0.252153
6.569	-0.245163
6.57	-0.238173
6.571	-0.231183
6.572	-0.224192
6.573	-0.2172
6.574	-0.210208
6.575	-0.203215
6.576	-0.196222
6.577	-0.189228
6.578	-0.182234
6.579	-0.17524
6.58	-0.168245
6.581	-0.161249
6.582	-0.154254
6.583	-0.147257
6.584	-0.140261
6.585	-0.133264
6.586	-0.126267
6.587	-0.11927
6.588	-0.112272
6.589	-0.105274
6.59	-0.0982757
6.591	-0.0912772
6.592	-0.0842785
6.593	-0.0772796
6.594	-0.0702806
6.595	-0.0632813
6.596	-0.0562819
6.597	-0.0492824
6.598	-0.0422828
6.599	-0.035283
6.6	-0.0282832
6.601	-0.0212833
6.602	-0.0142834
6.603	-0.00728337
6.604	-0.000283371
6.605	0.00671663
6.606	0.0137166
6.607	0.0207166
6.608	0.0277165
6.609	0.0347163
6.61	0.0417161
6.611	0.0487157
6.612	0.0557152
6.613	0.0627146
6.614	0.0697139
6.615	0.076713
6.616	0.0837119
6.617	0.0907106
6.618	0.0977091
6.619	0.104707
6.62	0.111705
6.621	0.118703
6.622	0.1257
6.623	0.132698
6.624	0.139694
6.625	0.146691
6.626	0.153687
6.627	0.160683
6.628	0.167678
6.629	0.174673
6.63	0.181668
6.631	0.188662
6.632	0.195656
6.633	0.202649
6.634	0.209642
6.635	0.216634
6.636	0.223625
6.637	0.230617
6.638	0.237607
6.639	0.244597
6.64	0.251587
6.641	0.258576
6.642	0.265564
6.643	0.272551
6.644	0.279538
6.645	0.286525
6.646	0.29351
6.647	0.300495
6.648	0.307479
6.649	0.314463
6.65	0.321445
6.651	0.328427
6.652	0.335408
6.653	0.342389
6.654	0.349368
6.655	0.356347
6.656	0.363324
6.657	0.370301
6.658	0.377277
6.659	0.384252
6.66	0.391226
6.661	0.3982
6.662	0.405172
6.663	0.412143
6.664	0.419113
6.665	0.426083
6.666	0.433051
6.667	0.440018
6.668	0.446984
6.669	0.453949
6.67	0.460913
6.671	0.467875
6.672	0.474837
6.673	0.481797
6.674	0.488757
6.675	0.495715
6.676	0.502671
6.677	0.509627
6.678	0.516581
6.679	0.523534
6.68	0.530486
6.681	0.537436
6.682	0.544385
6.683	0.551333
6.684	0.558279
6.685	0.565224
6.686	0.572168
6.687	0.57911
6.688	0.58605
6.689	0.592989
6.69	0.599927
6.691	0.606863
6.692	0.613798
6.693	0.62073
6.694	0.627662
6.695	0.634591
6.696	0.641519
6.697	0.648446
6.698	0.655371
6.699	0.662293
6.7	0.669215
6.701	0.676134
6.702	0.683052
6.703	0.689968
6.704	0.696882
6.705	0.703794
6.706	0.710704
6.707	0.717612
6.708	0.724519
6.709	0.731423
6.71	0.738325
6.711	0.745226
6.712	0.752124
6.713	0.75902
6.714	0.765914
6.715	0.772806
6.716	0.779696
6.717	0.786583
6.718	0.793469
6.719	0.800351
6.72	0.807232
6.721	0.81411
6.722	0.820986
6.723	0.82786
6.724	0.83473
6.725	0.841599
6.726	0.848465
6.727	0.855328
6.728	0.862189
6.729	0.869047
6.73	0.875902
6.731	0.882755
6.732	0.889605
6.733	0.896452
6.734	0.903296
6.735	0.910137
6.736	0.916975
6.737	0.92381
6.738	0.930642
6.739	0.937471
6.74	0.944297
6.741	0.95112
6.742	0.957939
6.743	0.964755
6.744	0.971567
6.745	0.978377
6.746	0.985182
6.747	0.991984
6.748	0.998783
6.749	1.00558
6.75	1.01237
6.751	1.01916
6.752	1.02594
6.753	1.03272
6.754	1.03949
6.755	1.04627
6.756	1.05303
6.757	1.0598
6.758	1.06655
6.759	1.07331
6.76	1.08006
6.761	1.0868
6.762	1.09354
6.763	1.10028
6.764	1.10701
6.765	1.11374
6.766	1.12046
6.767	1.12717
6.768	1.13388
6.769	1.14059
6.77	1.14729
6.771	1.15398
6.772	1.16067
6.773	1.16736
6.774	1.17403
6.775	1.18071
6.776	1.18737
6.777	1.19403
6.778	1.20068
6.779	1.20733
6.78	1.21397
6.781	1.2206
6.782	1.22723
6.783	1.23385
6.784	1.24046
6.785	1.24707
6.786	1.25367
6.787	1.26026
6.788	1.26684
6.789	1.27341
6.79	1.27998
6.791	1.28654
6.792	1.29309
6.793	1.29963
6.794	1.30616
6.795	1.31269
6.796	1.3192
6.797	1.32571
6.798	1.3322
6.799	1.33869
6.8	1.34517
6.801	1.35163
6.802	1.35809
6.803	1.36454
6.804	1.37097
6.805	1.37739
6.806	1.38381
6.807	1.39021
6.808	1.3966
6.809	1.40298
6.81	1.40934
6.811	1.41569
6.812	1.42203
6.813	1.42836
6.814	1.43467
6.815	1.44097
6.816	1.44726
6.817	1.45353
6.818	1.45979
6.819	1.46603
6.82	1.47226
6.821	1.47847
6.822	1.48466
6.823	1.49084
6.824	1.497
6.825	1.50315
6.826	1.50928
6.827	1.51538
6.828	1.52148
6.829	1.52755
6.83	1.5336
6.831	1.53964
6.832	1.54565
6.833	1.55165
6.834	1.55762
6.835	1.56357
6.836	1.5695
6.837	1.57541
6.838	1.5813
6.839	1.58716
6.84	1.593
6.841	1.59881
6.842	1.6046
6.843	1.61036
6.844	1.6161
6.845	1.62181
6.846	1.6275
6.847	1.63315
6.848	1.63878
6.849	1.64438
6.85	1.64995
6.851	1.65549
6.852	1.661
6.853	1.66648
6.854	1.67192
6.855	1.67733
6.856	1.68271
6.857	1.68806
6.858	1.69337
6.859	1.69864
6.86	1.70388
6.861	1.70908
6.862	1.71424
6.863	1.71936
6.864	1.72444
6.865	1.72949
6.866	1.73449
6.867	1.73945
6.868	1.74436
6.869	1.74923
6.87	1.75406
6.871	1.75884
6.872	1.76358
6.873	1.76826
6.874	1.7729
6.875	1.77749
6.876	1.78203
6.877	1.78652
6.878	1.79096
6.879	1.79534
6.88	1.79967
6.881	1.80394
6.882	1.80816
6.883	1.81232
6.884	1.81643
6.885	1.82047
6.886	1.82445
6.887	1.82838
6.888	1.83224
6.889	1.83604
6.89	1.83977
6.891	1.84344
6.892	1.84704
6.893	1.85058
6.894	1.85404
6.895	1.85744
6.896	1.86077
6.897	1.86403
6.898	1.86721
6.899	1.87032
6.9	1.87336
6.901	1.87632
6.902	1.87921
6.903	1.88202
6.904	1.88475
6.905	1.8874
6.906	1.88997
6.907	1.89247
6.908	1.89488
6.909	1.89721
6.91	1.89945
6.911	1.90161
6.912	1.90369
6.913	1.90568
6.914	1.90758
6.915	1.9094
6.916	1.91113
6.917	1.91277
6.918	1.91433
6.919	1.91579
6.92	1.91716
6.921	1.91844
6.922	1.91964
6.923	1.92074
6.924	1.92174
6.925	1.92266
6.926	1.92348
6.927	1.92421
6.928	1.92484
6.929	1.92539
6.93	1.92583
6.931	1.92619
6.932	1.92645
6.933	1.92661
6.934	1.92668
6.935	1.92666
6.936	1.92654
6.937	1.92632
6.938	1.92602
6.939	1.92561
6.94	1.92512
6.941	1.92453
6.942	1.92385
6.943	1.92307
6.944	1.9222
6.945	1.92124
6.946	1.92018
6.947	1.91903
6.948	1.9178
6.949	1.91647
6.95	1.91505
6.951	1.91354
6.952	1.91194
6.953	1.91025
6.954	1.90848
6.955	1.90661
6.956	1.90466
6.957	1.90263
6.958	1.90051
6.959	1.8983
6.96	1.89602
6.961	1.89365
6.962	1.89119
6.963	1.88866
6.964	1.88604
6.965	1.88335
6.966	1.88058
6.967	1.87773
6.968	1.87481
6.969	1.8718
6.97	1.86873
6.971	1.86558
6.972	1.86236
6.973	1.85906
6.974	1.8557
6.975	1.85227
6.976	1.84876
6.977	1.84519
6.978	1.84156
6.979	1.83785
6.98	1.83409
6.981	1.83026
6.982	1.82636
6.983	1.82241
6.984	1.8184
6.985	1.81432
6.986	1.81019
6.987	1.806
6.988	1.80175
6.989	1.79745
6.99	1.79309
6.991	1.78868
6.992	1.78422
6.993	1.7797
6.994	1.77514
6.995	1.77052
6.996	1.76586
6.997	1.76114
6.998	1.75639
6.999	1.75158
7	1.74673
7.001	1.74184
7.002	1.7369
7.003	1.73192
7.004	1.72689
7.005	1.72183
7.006	1.71673
7.007	1.71158
7.008	1.7064
7.009	1.70118
7.01	1.69593
7.011	1.69064
7.012	1.68531
7.013	1.67995
7.014	1.67455
7.015	1.66912
7.016	1.66366
7.017	1.65817
7.018	1.65264
7.019	1.64709
7.02	1.6415
7.021	1.63589
7.022	1.63024
7.023	1.62457
7.024	1.61887
7.025	1.61315
7.026	1.6074
7.027	1.60162
7.028	1.59582
7.029	1.58999
7.03	1.58414
7.031	1.57827
7.032	1.57237
7.033	1.56645
7.034	1.56051
7.035	1.55455
7.036	1.54856
7.037	1.54256
7.038	1.53653
7.039	1.53049
7.04	1.52442
7.041	1.51834
7.042	1.51224
7.043	1.50612
7.044	1.49999
7.045	1.49383
7.046	1.48766
7.047	1.48147
7.048	1.47527
7.049	1.46905
7.05	1.46282
7.051	1.45657
7.052	1.4503
7.053	1.44402
7.054	1.43773
7.055	1.43142
7.056	1.4251
7.057	1.41877
7.058	1.41242
7.059	1.40606
7.06	1.39969
7.061	1.39331
7.062	1.38691
7.063	1.38051
7.064	1.37409
7.065	1.36766
7.066	1.36122
7.067	1.35477
7.068	1.34831
7.069	1.34183
7.07	1.33535
7.071	1.32886
7.072	1.32236
7.073	1.31585
7.074	1.30933
7.075	1.3028
7.076	1.29626
7.077	1.28972
7.078	1.28316
7.079	1.2766
7.08	1.27003
7.081	1.26345
7.082	1.25686
7.083	1.25027
7.084	1.24367
7.085	1.23706
7.086	1.23044
7.087	1.22382
7.088	1.21719
7.089	1.21055
7.09	1.20391
7.091	1.19726
7.092	1.1906
7.093	1.18394
7.094	1.17727
7.095	1.1706
7.096	1.16392
7.097	1.15723
7.098	1.15054
7.099	1.14384
7.1	1.13714
7.101	1.13043
7.102	1.12372
7.103	1.117
7.104	1.11027
7.105	1.10354
7.106	1.09681
7.107	1.09007
7.108	1.08333
7.109	1.07658
7.11	1.06983
7.111	1.06307
7.112	1.05631
7.113	1.04955
7.114	1.04278
7.115	1.03601
7.116	1.02923
7.117	1.02245
7.118	1.01566
7.119	1.00887
7.12	1.00208
7.121	0.995282
7.122	0.988482
7.123	0.981678
7.124	0.97487
7.125	0.968059
7.126	0.961245
7.127	0.954427
7.128	0.947606
7.129	0.940782
7.13	0.933955
7.131	0.927124
7.132	0.92029
7.133	0.913454
7.134	0.906614
7.135	0.899771
7.136	0.892926
7.137	0.886077
7.138	0.879226
7.139	0.872372
7.14	0.865515
7.141	0.858656
7.142	0.851794
7.143	0.844929
7.144	0.838062
7.145	0.831192
7.146	0.82432
7.147	0.817445
7.148	0.810568
7.149	0.803689
7.15	0.796807
7.151	0.789923
7.152	0.783037
7.153	0.776148
7.154	0.769257
7.155	0.762364
7.156	0.755469
7.157	0.748572
7.158	0.741672
7.159	0.734771
7.16	0.727868
7.161	0.720962
7.162	0.714055
7.163	0.707146
7.164	0.700234
7.165	0.693321
7.166	0.686406
7.167	0.67949
7.168	0.672571
7.169	0.665651
7.17	0.658728
7.171	0.651805
7.172	0.644879
7.173	0.637952
7.174	0.631023
7.175	0.624092
7.176	0.61716
7.177	0.610227
7.178	0.603291
7.179	0.596354
7.18	0.589416
7.181	0.582476
7.182	0.575535
7.183	0.568592
7.184	0.561648
7.185	0.554702
7.186	0.547755
7.187	0.540807
7.188	0.533857
7.189	0.526906
7.19	0.519954
7.191	0.513
7.192	0.506045
7.193	0.499089
7.194	0.492132
7.195	0.485173
7.196	0.478213
7.197	0.471252
7.198	0.46429
7.199	0.457327
7.2	0.450362
7.201	0.443397
7.202	0.43643
7.203	0.429462
7.204	0.422494
7.205	0.415524
7.206	0.408553
7.207	0.401581
7.208	0.394609
7.209	0.387635
7.21	0.38066
7.211	0.373685
7.212	0.366708
7.213	0.359731
7.214	0.352753
7.215	0.345774
7.216	0.338794
7.217	0.331813
7.218	0.324832
7.219	0.317849
7.22	0.310866
7.221	0.303883
7.222	0.296898
7.223	0.289913
7.224	0.282927
7.225	0.27594
7.226	0.268953
7.227	0.261965
7.228	0.254977
7.229	0.247987
7.23	0.240998
7.231	0.234007
7.232	0.227016
7.233	0.220025
7.234	0.213033
7.235	0.20604
7.236	0.199047
7.237	0.192054
7.238	0.18506
7.239	0.178066
7.24	0.171071
7.241	0.164076
7.242	0.15708
7.243	0.150084
7.244	0.143088
7.245	0.136091
7.246	0.129094
7.247	0.122097
7.248	0.115099
7.249	0.108101
7.25	0.101103
7.251	0.094105
7.252	0.0871064
7.253	0.0801076
7.254	0.0731086
7.255	0.0661094
7.256	0.05911
7.257	0.0521106
7.258	0.045111
7.259	0.0381113
7.26	0.0311115
7.261	0.0241116
7.262	0.0171117
7.263	0.0101117
7.264	0.00311171
7.265	-0.00388829
7.266	-0.0108883
7.267	-0.0178883
7.268	-0.0248882
7.269	-0.031888
7.27	-0.0388878
7.271	-0.0458875
7.272	-0.0528871
7.273	-0.0598866
7.274	-0.0668859
7.275	-0.073885
7.276	-0.080884
7.277	-0.0878828
7.278	-0.0948814
7.279	-0.10188
7.28	-0.108878
7.281	-0.115876
7.282	-0.122873
7.283	-0.12987
7.284	-0.136867
7.285	-0.143864
7.286	-0.15086
7.287	-0.157856
7.288	-0.164852
7.289	-0.171847
7.29	-0.178842
7.291	-0.185836
7.292	-0.19283
7.293	-0.199823
7.294	-0.206816
7.295	-0.213809
7.296	-0.220801
7.297	-0.227792
7.298	-0.234783
7.299	-0.241773
7.3	-0.248763
7.301	-0.255752
7.302	-0.26274
7.303	-0.269728
7.304	-0.276715
7.305	-0.283702
7.306	-0.290688
7.307	-0.297673
7.308	-0.304657
7.309	-0.311641
7.31	-0.318624
7.311	-0.325606
7.312	-0.332588
7.313	-0.339568
7.314	-0.346548
7.315	-0.353527
7.316	-0.360505
7.317	-0.367482
7.318	-0.374459
7.319	-0.381434
7.32	-0.388409
7.321	-0.395382
7.322	-0.402355
7.323	-0.409327
7.324	-0.416297
7.325	-0.423267
7.326	-0.430235
7.327	-0.437203
7.328	-0.444169
7.329	-0.451135
7.33	-0.458099
7.331	-0.465062
7.332	-0.472024
7.333	-0.478985
7.334	-0.485945
7.335	-0.492903
7.336	-0.499861
7.337	-0.506817
7.338	-0.513772
7.339	-0.520725
7.34	-0.527677
7.341	-0.534628
7.342	-0.541578
7.343	-0.548526
7.344	-0.555473
7.345	-0.562418
7.346	-0.569362
7.347	-0.576305
7.348	-0.583246
7.349	-0.590186
7.35	-0.597124
7.351	-0.604061
7.352	-0.610996
7.353	-0.617929
7.354	-0.624861
7.355	-0.631792
7.356	-0.63872
7.357	-0.645647
7.358	-0.652573
7.359	-0.659496
7.36	-0.666418
7.361	-0.673339
7.362	-0.680257
7.363	-0.687174
7.364	-0.694088
7.365	-0.701001
7.366	-0.707912
